Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Ruane, Chris","To ask the Minister for the Cabinet Office, pursuant to the Answer of 14 May 2013, Official Report, columns 291-2W, on the Electoral Register, whether the information on how many (a) UK- and (b) foreign-born citizens over the age of 18 and qualified to vote in UK parliamentary elections in each English and Welsh parliamentary constituency is now available.",193803,Vale of Clwyd,2014-03-26,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Hurd, Nick",2014-03-31,Labour
"Powell, Lucy","To ask the Minister for the Cabinet Office, what proportion of employees in his Department of each (a) Civil Service pay grade and (b) gender work (i) reduced hours, (ii) flexi-time, (iii) from home, (iv) a compressed working week, (v) job share, (vi) term-time only and (vii) part-time.",193957,Manchester Central,2014-03-26,"<p>The Prime Minister's Office is an integral part of the Cabinet Office.</p><p>Some of the information requested is not held centrally. However, all of these options are available to employees subject to business needs.</p><p>Fewer than five employees are currently recorded as working (iii) from home in a formal arrangement.</p><p>The proportion of employees by Pay Grade who work part-time hours as at 28 February 2014 is shown in the table below:</p><table><tbody><tr><td><p><strong>CO Payband (CS Equivalent)</strong></p></td><td><p><strong>% Part Time</strong></p></td></tr><tr><td><p>PERM SEC</p></td><td><p>0%</p></td></tr><tr><td><p>SCS3</p></td><td><p>14%</p></td></tr><tr><td><p>SCS2</p></td><td><p>5%</p></td></tr><tr><td><p>SCS1</p></td><td><p>8%</p></td></tr><tr><td><p>A/BAND A (Grade 6/7)</p></td><td><p>5%</p></td></tr><tr><td><p>B2/BAND B2 (HEO/SEO)</p></td><td><p>6%</p></td></tr><tr><td><p>B/Faststream</p></td><td><p>0%</p></td></tr><tr><td><p>B1/BAND B1 (EO)</p></td><td><p>9%</p></td></tr><tr><td><p>C/BAND C (AA/AO)</p></td><td><p>10%</p></td></tr></tbody></table><p>The proportion of employees by gender who work part-time hours as at 28 February 2014 is shown in the table below:</p><p> </p><table><tbody><tr><td><p><strong>Gender</strong></p></td><td><p><strong>% Part Time</strong></p></td></tr><tr><td><p>Female</p></td><td><p>12%</p></td></tr><tr><td><p>Male</p></td><td><p>1%</p></td></tr></tbody></table><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p><p> </p>","Maude, Francis",2014-04-02,Labour (Co-op)
"Percy, Andrew","To ask the Minister for the Cabinet Office, how many and what proportion of women in Brigg and Goole constituency were diagnosed with ovarian cancer in each of the last five years.",193908,Brigg and Goole,2014-03-26,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Hurd, Nick",2014-03-31,Conservative
"McMahon, Jim","To ask the Minister for the Cabinet Office, what land and property in Oldham his Department has identified for disposal as part of the One Public Estate programme over the next five years.",26658,Oldham West and Royton,2016-02-09,<p>I refer the hon. Member to the answer I gave to him on 5 February 2016 to UIN: 25342.</p>,"Hancock, Matthew",2016-02-16,Labour (Co-op)
"Paterson, Steven","To ask the Minister for the Cabinet Office, how much has been spent by the National Cyber Security Programme in each of the last five years.",26550,Stirling,2016-02-09,"<p>Since the UK’s first Cyber Security Strategy was published in 2011, we have invested £860m in a National Cyber Security Programme to support the UK’s economic prosperity, protect our national security and safeguard the public’s way of life by building a more trusted and resilient digital environment. The National Cyber Security Programme’s budget breaks down annually as follows: 2011/12 – £105m 2012/13 – £155m 2013/14 – £180m 2014/15 – £210m 2015/16 – £210m We are investing £1.9bn in the next Cyber Security Programme, from financial years 2016/17 until 2020/21, which will give the UK the next generation of cyber security and make our country one of the safest places to do business online.</p>","Hancock, Matthew",2016-02-17,Scottish National Party
"Paterson, Steven","To ask the Minister for the Cabinet Office, what recent discussions his Department has held with local authorities on cyber-security.",26551,Stirling,2016-02-09,"<p>The Office of Cyber Security and Information Assurance (OCSIA) in the National Security Secretariat in the Cabinet Office works with a range of government partners to deliver the National Cyber Security Programme (NCSP). OCSIA has been working closely with the Department for Communities and Local Government (DCLG) to support local government cyber security. This includes working with individual councils, the Society of IT Management (SOCITM), the Society of Local Authority Chief Executive (SOLACE) and the Local Government Association (LGA). This financial year the NSCP funded team within DCLG has delivered regional workshops for local government leaders with further workshops planned later this year.</p>","Hancock, Matthew",2016-02-15,Scottish National Party
"Hosie, Stewart","To ask the Minister for the Cabinet Office, what estimate he has made of the value of unsecured debt owed by individuals in each income decile in each year since 2010.",193861,Dundee East,2014-03-26,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Hurd, Nick",2014-03-31,Scottish National Party
Lord Storey,To ask Her Majesty’s Government whether there are any restrictions on the number of Freedom of Information requests an individual can make.,HL6063,NA,2016-02-09,"<p>The Freedom of Information Act does not place a specific limit on the number of requests an individual can make. However, a request or series of requests for similar information may be refused where they exceed the cost limit, or are vexatious or repeated requests.</p>",Lord Bridges of Headley,2016-02-23,Not found
"Reynolds, Jonathan","To ask the Minister for the Cabinet Office, what recent estimate he has made of the UK's current account deficit.",193883,Stalybridge and Hyde,2014-03-26,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Hurd, Nick",2014-03-31,Labour (Co-op)
"Godsiff, Roger","To ask the Minister for the Cabinet Office, when the Government plans to start the consultation on introducing legislative change to require transparency of the beneficial ownership of all UK properties.",26884,"Birmingham, Hall Green",2016-02-10,"<p>Further to the answer I gave to the Hon. Member in November to UIN 17111, I can confirm that a consultation will be launched shortly.</p>","Hancock, Matthew",2016-02-22,Labour
"Campbell, Gregory","To ask the Minister for the Cabinet Office, what estimate he has made of the average personal savings in each year from 2010 to 2013.",193745,East Londonderry,2014-03-26,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Hurd, Nick",2014-03-31,Democratic Unionist Party
"Byrne, Liam","To ask the Minister for the Cabinet Office, pursuant to the Answer of 28 January 2016 to Question 23331, what the average cost for each participant of the National Citizen Service has been in each year of its operation.",26796,"Birmingham, Hodge Hill",2016-02-10,"<p>National Citizen Service (NCS) delivers value for money and the most recent independent evaluation demonstrated that for every £1 spent on NCS it generates up £3.98 of social benefits. The table below shows the average cost per NCS participant calculated as part of the published independent evaluation for each year of operation:</p><table><tbody><tr><td><p><strong>Year </strong></p></td><td><p><strong>Average cost per participant </strong></p></td></tr><tr><td><p>2011</p></td><td><p>£1,553</p></td></tr><tr><td><p>2012</p></td><td><p>£1,700</p></td></tr><tr><td><p>2013</p></td><td><p>£1,570</p></td></tr><tr><td><p>2014</p></td><td><p>£1,538</p></td></tr><tr><td><p>2015</p></td><td><p>Figures will be made available in the NCS 2015 evaluation report, which will be published in due course.</p></td></tr></tbody></table>","Wilson, Rob",2016-02-25,Labour
